CLIENT_ID,DIGITAL_CLIENT,HOME_OWNER,OWN_INSURANCE_CAR,CLIENTE_DIGITAL,MESES_CONSECUTIVOS,MESES_TOTALES,TASA_RETENCION,SEGMENTO_FIDELIDAD
ES182112916R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182112922K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182112930L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182112943Y,false,false,false,NO,74,83,89.1566265060241,ALTA_FIDELIDAD
ES182112963D,false,false,false,NO,29,32,90.625,ALTA_FIDELIDAD
ES182113011V,false,false,false,NO,15,17,88.23529411764706,ALTA_FIDELIDAD
ES182113103T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113140O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113147Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113162E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113170U,false,false,false,NO,21,23,91.30434782608695,ALTA_FIDELIDAD
ES182113189H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113251B,false,false,false,NO,36,40,90.0,ALTA_FIDELIDAD
ES182113337O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113355F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113446S,false,false,false,NO,17,19,89.47368421052632,ALTA_FIDELIDAD
ES182113604D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113645H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113660P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182113743K,false,false,false,NO,7,8,87.5,ALTA_FIDELIDAD
ES182113813F,false,false,false,NO,83,92,90.21739130434783,ALTA_FIDELIDAD
ES182113889M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114002U,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182114021R,false,false,false,NO,65,73,89.04109589041096,ALTA_FIDELIDAD
ES182114144V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114205D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114292A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114319K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114335Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114337O,false,false,false,NO,65,73,89.04109589041096,ALTA_FIDELIDAD
ES182114365Z,false,false,false,NO,3,4,75.0,MEDIA_FIDELIDAD
ES182114507U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114519D,false,false,false,NO,75,83,90.36144578313254,ALTA_FIDELIDAD
ES182114537C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114540F,false,false,false,NO,10,11,90.9090909090909,ALTA_FIDELIDAD
ES182114584N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114585G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114613T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114624H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114636H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114674E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114682M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114773X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114819A,true,false,false,SI,63,71,88.73239436619718,ALTA_FIDELIDAD
ES182114878G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114899Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114925K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114955E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182114972L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115018C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115064C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115107E,false,false,false,NO,11,13,84.61538461538461,ALTA_FIDELIDAD
ES182115123O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115128T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115182J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115236D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115239Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115250G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115329L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115357Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115431Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115526T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115550I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115626A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115643V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115652J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115675P,false,false,false,NO,85,94,90.42553191489363,ALTA_FIDELIDAD
ES182115677E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115681M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115682U,false,false,false,NO,23,26,88.46153846153845,ALTA_FIDELIDAD
ES182115700Y,false,false,false,NO,36,40,90.0,ALTA_FIDELIDAD
ES182115710J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115723Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115756O,false,false,false,NO,4,5,80.0,ALTA_FIDELIDAD
ES182115782U,false,false,false,NO,84,93,90.32258064516128,ALTA_FIDELIDAD
ES182115786Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115789Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115828O,false,false,false,NO,11,13,84.61538461538461,ALTA_FIDELIDAD
ES182115834Z,false,false,false,NO,10,11,90.9090909090909,ALTA_FIDELIDAD
ES182115837E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115845W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115892N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115906I,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182115922A,false,false,false,NO,9,10,90.0,ALTA_FIDELIDAD
ES182115943H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182115993R,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182116029C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116031A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116073F,false,false,false,NO,40,44,90.9090909090909,ALTA_FIDELIDAD
ES182116104U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116112N,false,false,false,NO,10,11,90.9090909090909,ALTA_FIDELIDAD
ES182116116A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116193R,false,false,false,NO,83,92,90.21739130434783,ALTA_FIDELIDAD
ES182116209B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116219N,false,false,false,NO,18,20,90.0,ALTA_FIDELIDAD
ES182116269N,false,false,false,NO,79,88,89.77272727272727,ALTA_FIDELIDAD
ES182116284P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116322F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116411V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116434E,false,false,false,NO,14,16,87.5,ALTA_FIDELIDAD
ES182116485W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116514W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116537O,false,false,false,NO,56,63,88.88888888888889,ALTA_FIDELIDAD
ES182116554V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116655E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116734Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116761L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116779K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116811G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116812S,false,false,false,NO,60,67,89.55223880597015,ALTA_FIDELIDAD
ES182116858G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116912T,false,false,false,NO,21,23,91.30434782608695,ALTA_FIDELIDAD
ES182116914Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116917Z,false,false,false,NO,19,21,90.47619047619048,ALTA_FIDELIDAD
ES182116930H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182116937W,false,false,false,NO,10,11,90.9090909090909,ALTA_FIDELIDAD
ES182116965G,false,false,false,NO,21,23,91.30434782608695,ALTA_FIDELIDAD
ES182116987S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117050X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117079G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117101O,false,false,false,NO,40,44,90.9090909090909,ALTA_FIDELIDAD
ES182117121Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117145I,false,false,false,NO,2,3,66.66666666666666,MEDIA_FIDELIDAD
ES182117147W,false,false,false,NO,14,16,87.5,ALTA_FIDELIDAD
ES182117151N,false,false,false,NO,82,91,90.10989010989012,ALTA_FIDELIDAD
ES182117201I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117204J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117214O,false,false,false,NO,21,23,91.30434782608695,ALTA_FIDELIDAD
ES182117353K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117370Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117422J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117541N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117567D,false,false,false,NO,19,21,90.47619047619048,ALTA_FIDELIDAD
ES182117595G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117609C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117645V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117658S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117668Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117692K,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182117822O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117857W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117919J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117953H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182117988G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118004U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118065T,false,false,false,NO,24,27,88.88888888888889,ALTA_FIDELIDAD
ES182118081K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118168S,false,false,false,NO,83,93,89.24731182795699,ALTA_FIDELIDAD
ES182118169N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118201K,false,false,false,NO,10,12,83.33333333333334,ALTA_FIDELIDAD
ES182118265W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118306Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118380V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118388C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118465R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118472U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118485M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118606A,false,false,false,NO,35,39,89.74358974358975,ALTA_FIDELIDAD
ES182118659K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118676I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118708Z,false,false,false,NO,19,21,90.47619047619048,ALTA_FIDELIDAD
ES182118716I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118727E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118739P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118781S,false,false,false,NO,67,75,89.33333333333333,ALTA_FIDELIDAD
ES182118801U,false,false,false,NO,16,18,88.88888888888889,ALTA_FIDELIDAD
ES182118810C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118859I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118860E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118891Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182118920R,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182118942C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119045Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119061Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119122F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119137O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119147E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119241G,false,false,false,NO,18,20,90.0,ALTA_FIDELIDAD
ES182119280J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119389A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119446H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119448O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119497D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119531O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119556I,false,false,false,NO,71,79,89.87341772151899,ALTA_FIDELIDAD
ES182119617C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119622B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119623U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119635I,false,false,false,NO,1,2,50.0,MEDIA_FIDELIDAD
ES182119663A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119696W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119764H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119781S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119791P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119797T,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182119814U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119857V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119892J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119918U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119968E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182119997Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120010Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120069I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120100U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120147N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120152A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120237R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120250A,false,false,false,NO,4,5,80.0,ALTA_FIDELIDAD
ES182120259W,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182120308Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120395Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120400R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120469P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120472E,false,false,false,NO,20,22,90.9090909090909,ALTA_FIDELIDAD
ES182120498U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120543D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120564W,false,false,false,NO,21,24,87.5,ALTA_FIDELIDAD
ES182120687O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120723M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120772I,false,false,false,NO,73,81,90.12345679012346,ALTA_FIDELIDAD
ES182120784S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120813D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120837K,false,false,false,NO,78,87,89.65517241379311,ALTA_FIDELIDAD
ES182120856D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120860Y,false,false,false,NO,34,38,89.47368421052632,ALTA_FIDELIDAD
ES182120870N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182120939A,true,false,false,SI,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182120972Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121012Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121021V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121114Q,false,false,false,NO,7,8,87.5,ALTA_FIDELIDAD
ES182121117Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121140F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121143X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121188R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121205S,false,false,false,NO,12,14,85.71428571428571,ALTA_FIDELIDAD
ES182121245R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121263D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121284I,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121303B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121349O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121480E,false,false,false,NO,9,10,90.0,ALTA_FIDELIDAD
ES182121519J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121539Q,false,false,false,NO,6,7,85.71428571428571,ALTA_FIDELIDAD
ES182121716T,false,false,false,NO,6,7,85.71428571428571,ALTA_FIDELIDAD
ES182121729X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121774E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121889L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121928F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182121979T,false,false,false,NO,85,94,90.42553191489363,ALTA_FIDELIDAD
ES182121987M,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182122213R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122315L,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182122384C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122500U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122578O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122582O,true,false,false,SI,24,27,88.88888888888889,ALTA_FIDELIDAD
ES182122594E,true,false,false,SI,13,15,86.66666666666667,ALTA_FIDELIDAD
ES182122605E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122610Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122611Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122662P,false,false,false,NO,18,20,90.0,ALTA_FIDELIDAD
ES182122668H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122705Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122723Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122742A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122786R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122788I,false,false,false,NO,1,2,50.0,MEDIA_FIDELIDAD
ES182122938B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122954G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122957J,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182122996R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123002W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123011S,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123053G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123143P,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182123174M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123190C,false,false,false,NO,28,31,90.32258064516128,ALTA_FIDELIDAD
ES182123221Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123254U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123313M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123366L,false,false,false,NO,19,21,90.47619047619048,ALTA_FIDELIDAD
ES182123398P,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182123509C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123531Z,false,false,false,NO,84,93,90.32258064516128,ALTA_FIDELIDAD
ES182123541K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123627G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123662M,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123725W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123769V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123803S,false,false,false,NO,9,10,90.0,ALTA_FIDELIDAD
ES182123805A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123833V,false,false,false,NO,11,13,84.61538461538461,ALTA_FIDELIDAD
ES182123870F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123901C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123936K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182123941Q,false,false,false,NO,23,26,88.46153846153845,ALTA_FIDELIDAD
ES182123996Q,false,false,false,NO,23,26,88.46153846153845,ALTA_FIDELIDAD
ES182124013W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124222Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124223D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124239H,false,false,false,NO,9,10,90.0,ALTA_FIDELIDAD
ES182124252X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124348L,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124438C,false,false,false,NO,78,87,89.65517241379311,ALTA_FIDELIDAD
ES182124472E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124525R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124589P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124668F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124679U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124687N,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124735T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124776Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124815B,false,false,false,NO,79,88,89.77272727272727,ALTA_FIDELIDAD
ES182124910V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124952I,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182124978K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124985U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182124992A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125076O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125078X,false,false,false,NO,34,38,89.47368421052632,ALTA_FIDELIDAD
ES182125119V,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125143B,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125212C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125242N,false,false,false,NO,86,96,89.58333333333334,ALTA_FIDELIDAD
ES182125273I,false,false,false,NO,14,16,87.5,ALTA_FIDELIDAD
ES182125285R,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182125316O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125334Z,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125335O,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182125344T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125348D,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182125382O,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125428T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125458R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125485J,false,false,false,NO,8,10,80.0,ALTA_FIDELIDAD
ES182125546C,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125633E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125653F,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125656T,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125677D,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182125682Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125692U,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125807Y,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125834A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125849M,false,false,false,NO,3,4,75.0,MEDIA_FIDELIDAD
ES182125864A,true,false,false,SI,,,0.0,BAJA_FIDELIDAD
ES182125874K,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182125963E,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126026R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126053A,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126060B,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182126071D,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126086H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126105Q,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126126R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126129W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126350X,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126394P,false,false,false,NO,2,3,66.66666666666666,MEDIA_FIDELIDAD
ES182126470H,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126476D,true,false,false,SI,52,59,88.13559322033898,ALTA_FIDELIDAD
ES182126523W,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126565Y,false,false,false,NO,31,34,91.17647058823529,ALTA_FIDELIDAD
ES182126597X,false,false,false,NO,8,9,88.88888888888889,ALTA_FIDELIDAD
ES182126608P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126641M,false,false,false,NO,5,6,83.33333333333334,ALTA_FIDELIDAD
ES182126788G,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126840R,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
ES182126847P,false,false,false,NO,,,0.0,BAJA_FIDELIDAD
