CLIENT_ID,TOTAL_TRANSACCIONES,DIAS_CON_ACTIVIDAD,GASTO_PROMEDIO_DIARIO,GASTO_VARIABILIDAD,DIAS_DESDE_ULTIMA_ACTIVIDAD,SEGMENTO_ACTIVIDAD
ES182111598X,77,77,34.699610389610385,221.7859137501841,0,ACTIVO
ES182190474O,47,47,57.4468085106383,192.54031859086354,0,ACTIVO
ES182155343I,41,41,0.0,0.0,0,ACTIVO
ES182217152P,81,81,20.0,152.60242462031854,0,ACTIVO
ES182210422V,15,15,0.0,0.0,31,MODERADO
ES182232064A,16,16,378.89437499999997,457.668831739993,0,ACTIVO
ES182187931T,96,96,5.2875000000000005,22.408772953090445,0,ACTIVO
ES182159509V,84,84,14.142857142857142,118.28403052008217,0,ACTIVO
ES182166919J,78,78,13.153846153846153,67.51663131773907,0,ACTIVO
ES182279688Y,14,14,180.41285714285715,236.0906709272967,0,ACTIVO
ES182229594E,8,8,0.0,0.0,0,ACTIVO
ES182252000I,87,87,15.517241379310345,144.7351922031023,0,ACTIVO
ES182378937H,96,96,18.9884375,186.04793155091784,0,ACTIVO
ES182113319G,96,96,97.463125,279.9454637953708,0,ACTIVO
ES182357682X,96,96,0.0,0.0,0,ACTIVO
ES182200378I,18,18,192.6538888888889,520.7183403850863,31,MODERADO
ES182137802N,4,4,0.0,0.0,31,MODERADO
ES182280280C,13,13,64.07000000000001,79.15553465593337,0,ACTIVO
ES182415965T,96,96,78.075,313.6973818322701,0,ACTIVO
ES182224752S,96,96,31.57604166666667,132.50429660147205,0,ACTIVO
ES182204569K,70,70,34.791428571428575,194.52959965737128,0,ACTIVO
ES182142797F,24,24,1687.5,3360.2940476923327,31,MODERADO
ES182397111I,86,86,18.837209302325583,174.68909258957024,0,ACTIVO
ES182240478C,96,96,57.824999999999996,224.94902580479499,0,ACTIVO
ES182360228E,95,95,25.57894736842105,142.40125947830603,0,ACTIVO
ES182186792A,22,22,78.7740909090909,237.31679463493705,0,ACTIVO
ES182140441C,27,27,131.3037037037037,264.9774664025974,0,ACTIVO
ES182275925E,96,96,60.37260416666667,203.7599218081225,0,ACTIVO
ES182311496Z,25,25,429.72,776.5583880172823,0,ACTIVO
ES182225448J,71,71,15.211267605633802,89.98188952592591,0,ACTIVO
ES182455657N,15,15,306.0,1185.1329039394695,31,MODERADO
ES182105929X,92,92,21.717391304347824,133.25232827580209,31,MODERADO
ES182111024U,70,70,0.0,0.0,31,MODERADO
ES182372584F,35,35,63.16942857142858,75.21678786105169,31,MODERADO
ES182263165M,91,91,70.61538461538461,207.22562954051207,0,ACTIVO
ES182160570W,96,96,88.48125,230.91002682179507,0,ACTIVO
ES182185522G,89,89,35.19101123595506,203.2107547040138,0,ACTIVO
ES182311880F,99,92,101.13262626262627,325.54028631092604,0,ACTIVO
ES182128453U,79,79,31.679493670886078,132.10263216674136,0,ACTIVO
ES182165509H,7,7,0.0,0.0,93,POCO_ACTIVO
ES182213880V,28,28,417.2667857142857,695.3816266283203,31,MODERADO
ES182342384L,23,23,339.435652173913,793.5958197105472,31,MODERADO
ES182210027O,39,39,115.61794871794872,515.6829941532292,0,ACTIVO
ES182122019O,6,6,0.0,0.0,0,ACTIVO
ES182105676Z,90,90,29.40211111111111,196.16563007719526,0,ACTIVO
ES182403118U,28,28,443.57142857142856,803.2864637581931,0,ACTIVO
ES182374270S,42,42,679.5,1127.2679091610787,0,ACTIVO
ES182128631V,19,19,0.0,0.0,31,MODERADO
ES182248251E,87,87,17.708275862068966,103.64641258790205,0,ACTIVO
ES182401588I,85,85,13.976470588235294,92.84266984817818,31,MODERADO
ES182130276W,69,69,125.34159420289855,305.0316787628651,0,ACTIVO
ES182208890K,72,72,32.4225,191.74170727610343,31,MODERADO
ES182121410M,12,12,468.0,796.7461098972267,31,MODERADO
ES182343063T,19,19,143.18894736842105,619.178018279923,62,MODERADO
ES182110791I,28,28,57.857142857142854,306.15122313747406,0,ACTIVO
ES182435211U,93,93,0.0,0.0,93,POCO_ACTIVO
ES182407292B,67,67,57.86865671641791,146.05071162562018,0,ACTIVO
ES182389182Q,43,43,48.93372093023256,218.85492927228623,0,ACTIVO
ES182122491R,94,94,11.48936170212766,111.39349459594968,31,MODERADO
ES182323671K,11,11,0.0,0.0,0,ACTIVO
ES182289038Y,6,6,0.0,0.0,31,MODERADO
ES182213017L,10,10,53.29299999999999,168.5272633433534,0,ACTIVO
ES182135871G,25,25,102.9112,215.13867361773893,0,ACTIVO
ES182274681N,17,17,1189.8129411764705,2455.8618097822728,62,MODERADO
ES182382129D,19,19,329.82157894736844,468.6965930732584,0,ACTIVO
ES182190494J,15,15,226.91400000000002,573.4824044479731,0,ACTIVO
ES182173082J,96,96,36.5625,98.2599444545463,0,ACTIVO
ES182223988A,5,5,2160.0,4829.906831399546,0,ACTIVO
ES182138168I,95,95,0.0,0.0,31,MODERADO
ES182341391Y,95,95,22.623157894736842,93.38318274565741,31,MODERADO
ES182406147S,84,84,10.08392857142857,88.4219832288064,93,POCO_ACTIVO
ES182439728J,81,81,0.0,0.0,93,POCO_ACTIVO
ES182443661Q,33,33,347.8142424242424,481.6452436508009,0,ACTIVO
ES182401460A,6,6,0.0,0.0,0,ACTIVO
ES182317701D,9,9,72.02333333333334,109.73392570212734,0,ACTIVO
ES182182076J,15,15,411.33733333333333,339.64648986570614,31,MODERADO
ES182277384S,8,8,507.9762500000001,290.6761810447938,0,ACTIVO
ES182178489Q,26,26,0.0,0.0,31,MODERADO
ES182244119A,19,19,269.58631578947364,1113.0597366429495,62,MODERADO
ES182257469H,16,16,155.25,428.3281452344686,31,MODERADO
ES182161684G,11,11,284.72727272727275,500.3914649370213,0,ACTIVO
ES182112798M,96,96,0.84375,8.267027881893226,0,ACTIVO
ES182170674O,7,7,172.12142857142857,454.39030691057405,31,MODERADO
ES182436212M,10,10,0.0,0.0,0,ACTIVO
ES182166562I,4,4,0.0,0.0,31,MODERADO
ES182387508R,27,27,274.1607407407407,425.26662325331426,0,ACTIVO
ES182197873F,10,10,0.0,0.0,0,ACTIVO
ES182413639X,7,7,65.95428571428572,114.31237303359349,31,MODERADO
ES182150005E,75,75,39.6,129.2844130568703,0,ACTIVO
ES182359597O,19,19,231.34736842105266,313.08237355619195,31,MODERADO
ES182254296O,79,79,20.26708860759494,117.0012302384576,31,MODERADO
ES182100138V,7,7,0.0,0.0,31,MODERADO
ES182193444A,17,17,176.41882352941178,126.83607742290604,0,ACTIVO
ES182443675M,96,96,24.58125,174.07401953282917,0,ACTIVO
ES182305762O,8,8,325.00000000000006,368.5406094700711,31,MODERADO
ES182360806V,11,11,0.0,0.0,0,ACTIVO
ES182347384H,9,9,159.97222222222223,238.46788865472945,0,ACTIVO
ES182405681J,29,29,0.0,0.0,0,ACTIVO
ES182361905V,96,96,79.15802083333334,266.5641936337674,0,ACTIVO
ES182362105D,45,45,148.33466666666666,457.5023222623624,0,ACTIVO
ES182327792B,11,11,380.45,669.7365881449214,31,MODERADO
ES182237190M,40,40,250.26399999999998,422.83434647382745,0,ACTIVO
ES182439966A,12,12,453.7775,727.0271866008989,31,MODERADO
ES182428914F,22,22,0.0,0.0,62,MODERADO
ES182262171Q,7,7,231.42857142857142,612.3024462749481,31,MODERADO
ES182264009L,11,11,0.0,0.0,62,MODERADO
ES182100534U,9,9,0.0,0.0,31,MODERADO
ES182247846O,6,6,371.7,876.534391795325,0,ACTIVO
ES182394772R,13,13,96.22461538461539,144.73902057469877,31,MODERADO
ES182377878H,8,8,0.0,0.0,31,MODERADO
ES182442241X,6,6,0.0,0.0,31,MODERADO
ES182107308N,15,15,93.6,281.67884448174556,0,ACTIVO
ES182326114U,9,9,197.06555555555553,495.36883564449,0,ACTIVO
ES182333308Q,5,5,0.0,0.0,0,ACTIVO
ES182209831U,23,23,0.0,0.0,0,ACTIVO
ES182385470G,11,11,0.0,0.0,31,MODERADO
ES182455387H,13,13,402.6630769230769,223.4470004790329,0,ACTIVO
ES182227639R,8,8,1024.1375,817.8936806517091,31,MODERADO
ES182126405G,28,28,0.0,0.0,0,ACTIVO
ES182210261H,14,14,0.0,0.0,0,ACTIVO
ES182115599A,8,8,0.0,0.0,62,MODERADO
ES182298840K,14,14,778.6878571428572,1228.119265782995,0,ACTIVO
ES182298111H,11,11,309.9318181818182,170.89024804348443,0,ACTIVO
ES182392545B,6,6,0.0,0.0,0,ACTIVO
ES182142003L,20,20,229.19650000000001,338.31622573026027,0,ACTIVO
ES182162302Y,7,7,143.13857142857142,224.43345275222612,0,ACTIVO
ES182241539N,7,7,258.07142857142856,288.1455995053294,0,ACTIVO
ES182256133E,26,26,0.0,0.0,62,MODERADO
ES182254011P,9,9,193.8422222222222,525.8812699121775,0,ACTIVO
ES182175404S,10,10,0.0,0.0,0,ACTIVO
ES182331675G,8,8,228.94374999999997,243.44957829013148,31,MODERADO
ES182281580S,15,15,109.746,173.12907661213765,0,ACTIVO
ES182324837A,11,11,19.042727272727273,63.15758134870415,31,MODERADO
ES182378929D,14,14,903.7907142857142,1015.2403823836636,0,ACTIVO
ES182426791C,6,6,0.0,0.0,0,ACTIVO
ES182115910E,72,72,75.86250000000001,208.88868282743388,0,ACTIVO
ES182149278V,78,78,31.43076923076923,109.9348854593438,0,ACTIVO
ES182392157W,12,12,201.04916666666668,240.30212466273417,0,ACTIVO
ES182294090A,40,40,0.0,0.0,31,MODERADO
ES182379604C,76,76,47.34078947368422,120.24902797958529,0,ACTIVO
ES182111645P,38,38,121.69578947368423,316.6887533110139,0,ACTIVO
ES182419529E,85,85,9.529411764705882,87.85683541655574,0,ACTIVO
ES182435081D,46,46,0.0,0.0,0,ACTIVO
ES182273124I,87,87,159.20379310344828,361.70684637495435,0,ACTIVO
ES182215692A,79,79,23.377215189873418,80.40576575410735,0,ACTIVO
ES182408243G,75,75,86.1192,345.582900641174,0,ACTIVO
ES182327636E,84,84,19.928571428571427,93.63577033960485,0,ACTIVO
ES182244398W,95,95,14.261052631578947,138.50271392589255,31,MODERADO
ES182242981Z,80,80,56.46374999999999,190.35015452458043,0,ACTIVO
ES182413133R,76,76,12.708421052631579,109.00912819334758,31,MODERADO
ES182106470L,88,88,42.02181818181818,164.8357844096468,31,MODERADO
ES182297938P,91,91,24.923076923076923,159.6444125597212,31,MODERADO
ES182409108S,93,93,121.73225806451612,268.74677315000713,93,POCO_ACTIVO
ES182122419H,23,23,54.0,148.33255021924708,0,ACTIVO
ES182166450X,25,25,0.0,0.0,62,MODERADO
ES182372938Q,96,96,0.0,0.0,0,ACTIVO
ES182412989H,94,94,22.819574468085104,173.78020605644724,0,ACTIVO
ES182446773H,87,87,34.13793103448276,224.78698818244513,0,ACTIVO
ES182215878T,92,92,12.308478260869567,112.22391656063478,0,ACTIVO
ES182102110W,92,92,10.154347826086957,85.13660698560017,0,ACTIVO
ES182129138M,106,95,0.0,0.0,31,MODERADO
ES182227961H,87,87,51.827586206896555,159.42704148209538,31,MODERADO
ES182231520D,12,12,306.44166666666666,340.51991864936434,0,ACTIVO
ES182370987T,8,8,0.0,0.0,0,ACTIVO
ES182152247F,96,96,12.943333333333333,56.67132117313635,0,ACTIVO
ES182277982U,29,29,902.1944827586207,731.7162311725291,0,ACTIVO
ES182282727L,49,49,128.34836734693877,381.8757410704589,62,MODERADO
ES182401785A,97,96,59.76288659793814,240.96783923533746,0,ACTIVO
ES182425776P,81,81,91.33333333333333,300.8582722811524,31,MODERADO
ES182231483Y,68,68,23.50588235294118,97.52973045738632,31,MODERADO
ES182153716Z,36,36,0.0,0.0,31,MODERADO
ES182100139H,75,75,140.8818666666667,352.70556656460303,0,ACTIVO
ES182175014E,4,4,0.0,0.0,62,MODERADO
ES182203020D,20,20,0.0,0.0,0,ACTIVO
ES182121555N,33,33,107.0851515151515,336.0107805759476,31,MODERADO
ES182328279T,89,89,54.000449438202246,266.41704494299785,0,ACTIVO
ES182121531E,92,92,25.23913043478261,163.95653200177398,62,MODERADO
ES182383902Z,39,39,195.85076923076923,354.9874544512999,0,ACTIVO
ES182342838N,85,85,57.52588235294119,137.04045210303795,0,ACTIVO
ES182224578B,18,18,290.4505555555555,319.29566590290426,31,MODERADO
ES182243207M,36,36,197.83277777777778,645.2792919553123,62,MODERADO
ES182341093Q,88,88,0.0,0.0,0,ACTIVO
ES182448773C,96,96,0.0,0.0,0,ACTIVO
ES182362541P,43,43,104.0493023255814,208.0440446429708,0,ACTIVO
ES182169157N,31,31,400.4406451612903,1259.6559843145944,31,MODERADO
ES182318837G,95,95,0.0,0.0,31,MODERADO
ES182147914K,24,24,0.0,0.0,31,MODERADO
ES182146507K,88,88,56.45920454545455,139.3706568106061,0,ACTIVO
ES182113790P,82,82,21.139024390243904,156.61310570335033,31,MODERADO
ES182431825Z,81,81,92.06666666666666,370.9164258967241,0,ACTIVO
ES182248625N,94,94,5.74468085106383,50.375991928698284,62,MODERADO
ES182431740D,86,86,9.418604651162791,87.34454629478512,31,MODERADO
ES182193671F,89,89,21.235955056179776,200.33959932120203,0,ACTIVO
ES182160821E,67,67,33.850746268656714,270.4636453322412,31,MODERADO
ES182145075K,38,38,68.84368421052632,304.7178654979509,0,ACTIVO
ES182347738X,94,94,0.0,0.0,62,MODERADO
ES182238976I,95,95,28.989473684210527,124.6812527272442,31,MODERADO
ES182372826F,87,87,9.310344827586206,86.84111532186137,0,ACTIVO
ES182223676P,22,22,0.0,0.0,31,MODERADO
ES182249374U,41,41,0.0,0.0,31,MODERADO
ES182416963D,86,86,25.223720930232556,232.90919900023906,0,ACTIVO
ES182396563B,92,92,85.54891304347827,394.56004340752827,31,MODERADO
ES182222498R,25,25,290.1992,1066.4913708664815,0,ACTIVO
ES182378505F,64,64,103.78640625,368.926984410957,0,ACTIVO
ES182353001D,90,90,0.0,0.0,31,MODERADO
ES182452898Z,92,92,15.407608695652174,147.78459096295174,0,ACTIVO
ES182420016J,96,96,10.6875,104.71568650398088,0,ACTIVO
ES182156335X,95,95,0.0,0.0,31,MODERADO
ES182112773N,78,78,20.492307692307694,126.42082144925376,31,MODERADO
ES182386490H,75,75,41.4,154.41655841752697,0,ACTIVO
ES182351496I,96,96,41.31104166666667,141.00047942792077,0,ACTIVO
ES182274785I,28,28,0.0,0.0,0,ACTIVO
ES182364069G,22,22,0.0,0.0,62,MODERADO
ES182313727V,36,36,227.25750000000002,362.1513199311265,0,ACTIVO
ES182168196P,94,94,11.48936170212766,111.39349459594969,0,ACTIVO
ES182442535T,30,30,0.0,0.0,31,MODERADO
ES182295132K,86,86,47.72093023255814,195.73984241771709,0,ACTIVO
ES182348783Z,96,96,22.05,60.114837471380774,0,ACTIVO
ES182422680N,4,4,0.0,0.0,31,MODERADO
ES182217003G,44,44,763.3897727272728,724.9462696096017,31,MODERADO
ES182327529V,9,9,305.6877777777778,426.85264705099866,0,ACTIVO
ES182302743B,96,96,28.181250000000002,133.20482076980468,0,ACTIVO
ES182401642V,9,9,420.0,1260.0,0,ACTIVO
ES182357816K,82,82,36.03585365853659,173.45847171515175,0,ACTIVO
ES182401188W,89,89,26.696629213483146,132.80337520477937,0,ACTIVO
ES182275262T,21,21,662.0166666666667,839.8962641620294,31,MODERADO
ES182171128O,17,17,206.47058823529412,851.3000438775288,0,ACTIVO
ES182447256T,28,28,221.48428571428573,466.69718583878483,31,MODERADO
ES182149053G,96,96,214.43322916666668,429.6613952637461,0,ACTIVO
ES182403875G,90,90,15.9,117.22963635723453,0,ACTIVO
ES182139132M,96,96,21.65625,93.82071459353796,0,ACTIVO
ES182399209G,13,13,394.64076923076925,563.5721616684879,31,MODERADO
ES182366395S,34,34,159.13823529411764,181.90819466890582,0,ACTIVO
ES182248680Z,27,27,0.0,0.0,31,MODERADO
ES182129011W,31,31,70.45322580645161,260.7531841849312,31,MODERADO
ES182425485X,26,26,224.97807692307694,894.1389239979176,0,ACTIVO
ES182415221Q,23,23,0.0,0.0,31,MODERADO
ES182177365M,88,88,33.12318181818181,141.98122549956162,0,ACTIVO
ES182310135X,95,95,47.17894736842105,219.5952746724179,0,ACTIVO
ES182218878H,21,21,0.0,0.0,31,MODERADO
ES182427727O,53,53,25.471698113207548,185.43676133073018,0,ACTIVO
ES182122603E,27,27,353.40999999999997,867.250426343111,31,MODERADO
ES182217478P,7,7,0.0,0.0,0,ACTIVO
ES182110055N,20,20,459.7315,980.488184492404,0,ACTIVO
ES182233339L,78,78,55.38461538461539,339.29817675203145,0,ACTIVO
ES182336011U,9,9,407.9855555555555,199.3742669648663,0,ACTIVO
ES182427090W,90,90,49.94266666666667,270.6801506019376,0,ACTIVO
ES182415895R,16,16,333.78375,477.12793127035997,31,MODERADO
ES182242750Q,20,20,0.0,0.0,62,MODERADO
ES182269670L,96,96,30.792916666666667,103.20633077192265,0,ACTIVO
ES182168277A,89,89,189.99898876404495,450.172619518045,93,POCO_ACTIVO
ES182363177L,23,23,149.99521739130435,273.3614309575838,31,MODERADO
ES182152765T,44,44,206.74704545454543,460.6962152412143,0,ACTIVO
ES182271192I,96,96,0.0,0.0,0,ACTIVO
ES182223438R,8,8,2355.14625,2395.1825930571404,0,ACTIVO
ES182148983X,67,67,28.853731343283584,83.56952889725146,0,ACTIVO
ES182453108S,10,10,0.0,0.0,0,ACTIVO
ES182178844P,28,28,278.2910714285714,542.3031552850701,0,ACTIVO
ES182225653Y,4,4,0.0,0.0,0,ACTIVO
ES182286715K,83,83,98.30602409638554,274.7248296685948,0,ACTIVO
ES182387989I,10,10,299.253,842.701353611639,31,MODERADO
ES182195501W,19,19,275.72684210526313,246.60842073692976,0,ACTIVO
ES182175725E,14,14,322.84285714285716,716.6576059568644,0,ACTIVO
ES182309767X,11,11,146.57545454545453,286.4888019928052,0,ACTIVO
ES182194044M,25,25,686.4019999999999,1781.7569708343128,31,MODERADO
ES182350104Q,17,17,498.70588235294116,1111.5230409614708,0,ACTIVO
ES182158842J,8,8,238.20374999999999,259.18799200235776,0,ACTIVO
ES182125866R,54,54,164.85796296296297,541.4251302703126,0,ACTIVO
ES182417721H,12,12,645.5424999999999,582.7158819796862,31,MODERADO
ES182399421Q,20,20,325.45,596.3846758418156,0,ACTIVO
ES182243516Y,17,17,177.88235294117646,503.5933233216239,0,ACTIVO
ES182355303L,7,7,0.0,0.0,62,MODERADO
ES182204759X,20,20,100.353,205.66672757797156,0,ACTIVO
ES182327694V,27,27,0.0,0.0,31,MODERADO
ES182234274N,18,18,361.20000000000005,915.0615254146126,0,ACTIVO
ES182265585B,8,8,567.0,770.1932967026618,0,ACTIVO
ES182426570B,12,12,39.779999999999994,131.96190938021746,0,ACTIVO
ES182453527F,21,21,444.2142857142857,941.0712865058175,31,MODERADO
ES182210208T,81,81,20.0,180.00000000000003,0,ACTIVO
ES182191370X,43,43,328.35581395348834,701.4098056846876,0,ACTIVO
ES182411456R,30,22,318.4796666666667,586.2318344717906,0,ACTIVO
ES182323309Q,11,11,339.6154545454545,562.9278902730551,0,ACTIVO
ES182219509E,30,30,0.0,0.0,31,MODERADO
ES182285438G,16,16,199.125,400.9446969346271,31,MODERADO
ES182330287X,20,20,0.0,0.0,62,MODERADO
ES182314221F,20,20,700.7695,1140.694049448451,0,ACTIVO
ES182304715Y,30,30,573.25,872.0451439279252,0,ACTIVO
ES182279630Y,12,12,1052.0874999999999,1815.4261869480724,31,MODERADO
ES182341258C,10,10,181.85399999999998,356.6479418511575,0,ACTIVO
ES182318074K,22,22,172.19363636363636,285.85845424324543,0,ACTIVO
ES182142530U,12,12,54.36083333333334,107.26395246886266,0,ACTIVO
ES182196908F,21,21,305.7423809523809,549.3707941809863,62,MODERADO
ES182289191P,8,8,637.76,630.3493469724319,31,MODERADO
ES182324520J,15,15,234.0,419.1113046844307,0,ACTIVO
ES182342418K,11,11,42.98909090909091,142.57868462393284,31,MODERADO
ES182324482N,7,7,0.0,0.0,31,MODERADO
ES182294865M,16,16,753.865,1264.2070410129295,0,ACTIVO
ES182397677U,9,9,280.79999999999995,591.5650091071986,31,MODERADO
ES182343361D,8,8,0.0,0.0,0,ACTIVO
ES182262656M,10,10,663.781,648.4954413692255,0,ACTIVO
ES182125140Q,12,12,324.41833333333335,512.432134696583,31,MODERADO
ES182273910J,3,3,348.76666666666665,318.32182996667586,0,ACTIVO
ES182340501H,14,14,251.2242857142857,274.52601128586605,0,ACTIVO
ES182244160J,15,15,507.89199999999994,930.108219480784,31,MODERADO
ES182165984Q,16,16,0.0,0.0,0,ACTIVO
ES182389923C,8,8,229.70625000000004,314.53195272329424,31,MODERADO
ES182319783J,10,10,173.88000000000002,508.2748705179117,0,ACTIVO
ES182228340N,10,10,137.962,213.65844590529684,0,ACTIVO
ES182318345S,20,20,345.0265,698.6851824547607,0,ACTIVO
ES182377484X,9,9,0.0,0.0,0,ACTIVO
ES182243842F,14,14,266.1271428571428,683.1708910033313,62,MODERADO
ES182117190I,40,40,505.1575000000001,983.7022023412501,0,ACTIVO
ES182323798X,10,10,170.61299999999997,193.17280364424434,31,MODERADO
ES182306512S,7,7,80.95285714285714,99.36539500152718,31,MODERADO
ES182367781T,8,8,67.5,190.91883092036784,31,MODERADO
ES182169930O,12,12,0.0,0.0,31,MODERADO
ES182293656X,7,7,0.0,0.0,31,MODERADO
ES182289343O,5,5,0.0,0.0,0,ACTIVO
ES182182806Q,20,20,81.0,362.2430123549659,31,MODERADO
ES182243511R,10,10,412.235,819.5805501359283,0,ACTIVO
ES182137029E,11,11,291.5763636363636,189.25203662168224,0,ACTIVO
ES182404830B,4,4,435.88250000000005,714.6648881993574,0,ACTIVO
ES182101734X,10,10,270.0,853.8149682454624,31,MODERADO
ES182101531Z,10,10,185.04299999999998,279.80347619355985,0,ACTIVO
ES182349116X,24,24,353.12583333333333,467.6845891699891,0,ACTIVO
ES182302618H,15,15,458.2006666666667,937.6004248114793,31,MODERADO
ES182340206E,4,4,539.6625,1079.325,0,ACTIVO
ES182240753Y,6,6,0.0,0.0,62,MODERADO
ES182343347U,6,6,0.0,0.0,0,ACTIVO
ES182265392H,4,4,0.0,0.0,93,POCO_ACTIVO
ES182208171K,10,10,213.84,504.59236617293374,0,ACTIVO
ES182270187T,7,7,76.37142857142858,105.7457597934107,31,MODERADO
ES182260569X,5,5,0.0,0.0,31,MODERADO
ES182117420Q,9,9,0.0,0.0,31,MODERADO
ES182273737V,5,5,193.834,267.3870521921359,0,ACTIVO
ES182232194O,9,9,265.79999999999995,401.76306450444145,31,MODERADO
ES182313409J,13,13,600.0430769230769,595.4450491492984,0,ACTIVO
ES182250483A,12,12,5186.4158333333335,2353.910384227057,0,ACTIVO
ES182225501V,96,96,0.0,0.0,0,ACTIVO
ES182122312X,96,96,14.0625,137.78379803155377,0,ACTIVO
ES182378537Z,84,84,0.0,0.0,0,ACTIVO
ES182144815U,96,96,73.51875,157.51828653240634,0,ACTIVO
ES182209732E,40,40,0.0,0.0,62,MODERADO
ES182381818Q,8,8,353.73,452.58537900126015,31,MODERADO
ES182154587L,10,10,0.0,0.0,31,MODERADO
ES182151796J,96,96,0.0,0.0,0,ACTIVO
ES182114863N,71,71,10.847746478873239,87.80219703071515,0,ACTIVO
ES182396102E,79,79,97.69,250.6543705982403,0,ACTIVO
ES182413254D,15,15,1434.1693333333335,2287.114435007779,0,ACTIVO
ES182363009G,81,81,61.73370370370371,221.90136031829798,31,MODERADO
ES182217179J,80,80,27.0,241.49534156997728,0,ACTIVO
ES182248813R,44,44,59.24545454545455,175.293760624108,62,MODERADO
ES182368039C,38,38,149.25026315789475,295.99187040047593,0,ACTIVO
ES182428853H,96,96,60.1875,230.12121805691888,0,ACTIVO
ES182135555F,44,44,0.0,0.0,0,ACTIVO
ES182175860Q,13,13,210.31692307692308,209.9349194942969,0,ACTIVO
ES182194346I,74,74,0.0,0.0,31,MODERADO
ES182214540I,22,22,265.54318181818184,635.2543363198739,31,MODERADO
ES182120851J,33,33,0.0,0.0,62,MODERADO
ES182218473H,95,95,13.784210526315789,134.35186520555092,31,MODERADO
ES182248027N,37,37,108.47567567567569,164.4273832212962,0,ACTIVO
ES182292175V,43,43,0.037674418604651164,0.24704768393881957,0,ACTIVO
ES182334326X,76,76,15.396184210526314,124.17753865566407,31,MODERADO
ES182325760R,33,33,216.51272727272726,415.2004042648616,0,ACTIVO
ES182268522V,96,96,141.4165625,404.61934343496654,0,ACTIVO
ES182423267M,5,5,0.0,0.0,0,ACTIVO
ES182429803V,92,92,44.344565217391306,147.4273107268817,0,ACTIVO
ES182439752D,42,42,0.0,0.0,31,MODERADO
ES182409944Q,85,85,46.37647058823529,270.40507428981556,31,MODERADO
ES182259625Z,38,38,87.03947368421052,427.9139996569617,0,ACTIVO
ES182291886Q,96,96,62.15625,243.90210840999737,0,ACTIVO
ES182318889M,90,90,15.0,142.30249470757707,0,ACTIVO
ES182366191D,14,14,92.57142857142857,243.74062957474797,0,ACTIVO
ES182332989C,35,35,259.56800000000004,462.9977321873059,31,MODERADO
ES182397737W,25,25,0.0,0.0,31,MODERADO
ES182433488S,96,96,277.0605208333333,531.436799277244,0,ACTIVO
ES182421542S,41,41,52.419512195121946,204.00369508848632,31,MODERADO
ES182302414T,25,25,588.0736,399.1057211429072,0,ACTIVO
ES182343450T,32,32,354.4375,418.565718361044,0,ACTIVO
ES182375500C,8,8,585.07875,292.98213424017604,0,ACTIVO
ES182388886Y,96,96,0.0,0.0,0,ACTIVO
ES182239400B,73,73,0.0,0.0,31,MODERADO
ES182133885J,75,75,80.22533333333332,370.03238803947715,0,ACTIVO
ES182376587D,82,82,33.91463414634146,141.59307031410688,0,ACTIVO
ES182422563K,96,96,47.025,304.975265606211,0,ACTIVO
ES182276270R,21,21,726.6947619047618,1077.4835384850157,0,ACTIVO
ES182393800S,71,71,0.0,0.0,62,MODERADO
ES182162649Y,10,10,0.0,0.0,0,ACTIVO
ES182335251F,31,31,193.41225806451612,267.0202189561642,0,ACTIVO
ES182354110Y,32,32,745.351875,1077.5455725664976,0,ACTIVO
ES182408652G,95,95,43.54105263157895,175.35864252872872,31,MODERADO
ES182107903B,22,22,36.324999999999996,144.1663476930135,0,ACTIVO
ES182373972J,81,81,0.0,0.0,62,MODERADO
ES182435371I,16,16,2141.041875,1555.7983480739344,31,MODERADO
ES182264511E,95,95,66.78947368421052,253.0325391040937,31,MODERADO
ES182184221Z,83,83,24.36867469879518,103.05312142786862,31,MODERADO
ES182172811M,17,17,1525.0117647058823,1897.0628157866681,0,ACTIVO
ES182364970W,10,10,271.08000000000004,687.0097990567529,0,ACTIVO
ES182134080W,37,37,223.00540540540538,590.0182887683067,31,MODERADO
ES182211127J,92,92,0.0,0.0,31,MODERADO
ES182360304G,7,7,83.3342857142857,145.12034303261814,31,MODERADO
ES182203463F,26,26,0.0,0.0,31,MODERADO
ES182274672Q,111,94,58.13198198198199,433.98598320645374,0,ACTIVO
ES182372027A,54,54,121.87518518518517,318.98546632616905,31,MODERADO
ES182156413D,48,35,7.394791666666666,28.71677099058817,0,ACTIVO
ES182389307B,95,95,0.0,0.0,31,MODERADO
ES182109717M,24,24,0.0,0.0,93,POCO_ACTIVO
ES182130124Q,5,5,0.0,0.0,31,MODERADO
ES182195003H,44,44,42.83863636363637,146.32522290624527,31,MODERADO
ES182340101T,19,19,0.0,0.0,31,MODERADO
ES182438344K,7,7,0.0,0.0,0,ACTIVO
ES182447489G,93,93,18.0,139.57886971015785,31,MODERADO
ES182261701N,12,12,711.0,918.6735496949343,0,ACTIVO
ES182270394A,93,93,31.35483870967742,153.00928113092345,0,ACTIVO
ES182340310N,27,27,347.45444444444445,577.447586614733,31,MODERADO
ES182286849Q,59,59,18.32084745762712,140.60198846251876,0,ACTIVO
ES182199031U,18,18,212.39999999999998,341.4405951260043,0,ACTIVO
ES182416318J,96,96,78.8625,159.91848268809693,0,ACTIVO
