CLIENT_ID,REACTIVE_SCORING,PROACTIVE_SCORING,BEHAVIORAL_SCORING,NON_COMPLIANT_CONTRACT,INSTALLMENT,TOTAL_INCOME,SCORE_PROMEDIO,RATIO_DEUDA_INGRESO,DIAS_DESDE_ULTIMA_ACTIVIDAD,SEGMENTO_ACTIVIDAD,TASA_RETENCION,PROBABILIDAD_ABANDONO,NIVEL_RIESGO
ES182237940Q,,0.397123157641895,0.6738300778602003,false,470.39,2052.0,0.0,22.923489278752434,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182104862Y,0.2803756797133974,0.5874070385666036,0.4614823912998385,false,224.69,2430.0,0.44308836985994643,9.246502057613169,0,ACTIVO,89.87341772151899,0.2,BAJO_RIESGO
ES182310216B,0.4477560107664775,0.6077547158309068,0.2896112383820055,false,110.59,2430.0,0.44837398832646325,4.5510288065843625,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182284912P,0.109504695080116,0.4138744608201513,0.4507472818545589,false,119.07,1080.0,0.32470881258494205,11.024999999999999,0,ACTIVO,83.33333333333334,0.2,BAJO_RIESGO
ES182234312O,0.4408181502291855,0.6800214912265881,0.5495965024956946,false,252.29,1080.0,0.5568120479838227,23.360185185185184,31,MODERADO,88.88888888888889,0.4,MEDIO_RIESGO
ES182196763C,0.059466357320587,0.4908239961879744,0.4686596550493113,true,644.54,2700.0,0.3396500028526242,23.87185185185185,0,ACTIVO,89.28571428571429,0.2,RIESGO_CONTRATO
ES182402336Z,,0.3344170022114825,0.5744466170995097,false,81.0,2700.0,0.0,3.0,31,MODERADO,90.9090909090909,0.4,MEDIO_RIESGO
ES182267660H,,0.5050913873478706,0.6925590674998008,false,310.18,1890.0,0.0,16.411640211640215,0,ACTIVO,86.66666666666667,0.2,BAJO_RIESGO
ES182176121O,0.4084316490967608,0.675987493954844,0.4083588531230431,false,453.6,2052.0,0.4975926653915493,22.10526315789474,0,ACTIVO,88.0,0.2,BAJO_RIESGO
ES182270567X,,0.6951542641906581,0.6363761710860439,false,300.4,2322.0,0.0,12.937123169681309,0,ACTIVO,86.66666666666667,0.2,BAJO_RIESGO
ES182420066U,0.3010419419195533,0.4138267194156707,0.6363761710860439,false,171.88,2700.0,0.4504149441404226,6.365925925925926,0,ACTIVO,91.30434782608695,0.2,BAJO_RIESGO
ES182168958K,,0.6835228070310532,0.4938628816996244,false,631.48,5400.0,0.0,11.694074074074075,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182328816V,0.3077648665402737,0.7381040124833461,0.1974745115685422,false,316.49,2160.0,0.4144477968640539,14.652314814814815,31,MODERADO,91.11111111111111,0.4,MEDIO_RIESGO
ES182131014L,0.5182593368699411,0.5398419733811829,,false,287.17,1620.0,0.0,17.726543209876546,0,ACTIVO,66.66666666666666,0.2,BAJO_RIESGO
ES182225035M,,0.6882997791603791,0.5709165417729987,false,230.9,2160.0,0.0,10.689814814814815,0,ACTIVO,90.21739130434783,0.2,BAJO_RIESGO
ES182366726G,0.6640048841884124,0.6616078569466702,,false,101.09,1188.0,0.0,8.50925925925926,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182370641C,0.7338109553660963,0.6301130526780967,,false,362.72,2430.0,0.0,14.926748971193419,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182212498S,,0.5820387579454502,0.3457848024695955,false,203.58,2700.0,0.0,7.540000000000001,31,MODERADO,88.88888888888889,0.4,MEDIO_RIESGO
ES182452794N,0.7174102398367774,0.7556680696545474,0.5867400085415683,false,563.11,2430.0,0.6866061060109643,23.173251028806586,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182287688U,0.2752010117859664,0.7903291468512939,0.1359510441732951,true,313.85,2160.0,0.40049373427018514,14.530092592592595,0,ACTIVO,89.47368421052632,0.2,RIESGO_CONTRATO
ES182101660S,,0.3133902111302968,,false,174.15,1350.0,0.0,12.9,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182279438D,0.6033041586520883,0.7418738269726071,0.6785676886853644,false,229.23,2160.0,0.6745818914366866,10.612499999999999,0,ACTIVO,86.66666666666667,0.2,BAJO_RIESGO
ES182106616B,0.599564270184063,0.6545125758381557,0.4794489811780563,false,228.8,1080.0,0.5778419424000917,21.185185185185187,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182264754X,0.6971443777580771,0.7043880422485407,0.7544061731797895,false,428.33,1620.0,0.7186461977288024,26.440123456790122,31,MODERADO,75.0,0.4,MEDIO_RIESGO
ES182131671Q,0.6945532999844098,0.5817567860628902,0.0995036835288706,true,164.81,2700.0,0.4586045898587235,6.104074074074075,31,MODERADO,89.1891891891892,0.4,MEDIO_RIESGO
ES182233753B,,0.3047933227545464,,false,198.5,810.0,0.0,24.506172839506174,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182231067W,,0.4457496053711329,,false,210.76,1080.0,0.0,19.514814814814812,0,ACTIVO,88.0,0.2,BAJO_RIESGO
ES182152282U,,0.70994874964605,0.2405414172860865,false,180.25,1350.0,0.0,13.351851851851851,0,ACTIVO,89.28571428571429,0.2,BAJO_RIESGO
ES182406239J,,0.675407680081258,,true,536.33,4320.0,0.0,12.415046296296298,93,POCO_ACTIVO,0.0,0.7,ALTO_RIESGO
ES182351462S,0.26527070862312,0.5812565536546743,0.5352762504724826,false,484.16,1890.0,0.460601170916759,25.616931216931217,0,ACTIVO,89.65517241379311,0.2,BAJO_RIESGO
ES182229511S,,0.2558034409981412,0.622922000268356,false,291.82,1890.0,0.0,15.44021164021164,31,MODERADO,87.5,0.4,MEDIO_RIESGO
ES182297361N,,0.7206225479416669,0.4276573700350293,false,273.08,1890.0,0.0,14.448677248677248,0,ACTIVO,90.625,0.2,BAJO_RIESGO
ES182315900M,,0.462427800447858,0.1614630800057724,false,129.49,1620.0,0.0,7.99320987654321,0,ACTIVO,83.33333333333334,0.2,BAJO_RIESGO
ES182386071T,0.6557460525826172,0.6620532293488427,0.5172965813614878,false,135.0,3240.0,0.6116986210976493,4.166666666666666,31,MODERADO,83.33333333333334,0.4,MEDIO_RIESGO
ES182166603J,0.305824799624924,0.5451987240346511,0.5531646987710016,false,319.09,1350.0,0.4680627408101922,23.636296296296294,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182120355X,,0.4485768555648894,0.3740208032583212,true,473.26,1890.0,0.0,25.04021164021164,31,MODERADO,88.88888888888889,0.4,MEDIO_RIESGO
ES182298167S,,0.4675849850718112,0.4686596550493113,false,210.87,1080.0,0.0,19.525000000000002,0,ACTIVO,90.47619047619048,0.2,BAJO_RIESGO
ES182405800B,0.6558478138625508,0.7295664467271696,0.5884877883422673,false,703.62,3510.0,0.6579673496439958,20.046153846153846,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182111210A,0.3457631844173348,0.7862748687554432,,false,709.13,2160.0,0.0,32.83009259259259,0,ACTIVO,91.30434782608695,0.2,BAJO_RIESGO
ES182419647V,,0.6909956770479933,0.3457848024695955,false,332.32,4860.0,0.0,6.837860082304527,0,ACTIVO,89.74358974358975,0.2,BAJO_RIESGO
ES182438242M,0.2483042658758066,0.5166970387698256,0.2314393514998941,false,480.44,2700.0,0.3321468853818421,17.794074074074075,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182150788S,,0.1621921059592286,0.7421816117614419,false,435.51,1620.0,0.0,26.883333333333333,0,ACTIVO,90.10989010989012,0.2,BAJO_RIESGO
ES182143659W,,0.6616617084084837,0.4223696523543468,false,251.59,2700.0,0.0,9.318148148148147,0,ACTIVO,89.47368421052632,0.2,BAJO_RIESGO
ES182406789B,0.7215723047087251,0.7322373573509058,0.6512602186973006,false,323.62,2700.0,0.7016899602523105,11.985925925925926,31,MODERADO,91.30434782608695,0.4,MEDIO_RIESGO
ES182207058J,,0.6357269722011567,,false,583.58,1350.0,0.0,43.22814814814815,0,ACTIVO,90.32258064516128,0.2,RIESGO_FINANCIERO
ES182295707M,0.2486591615115437,0.0861908906496754,0.4974688893052743,true,339.34,1350.0,0.2774396471554978,25.136296296296294,0,ACTIVO,89.53488372093024,0.2,RIESGO_CONTRATO
ES182151340Y,,0.5516919010582899,,false,325.84,1188.0,0.0,27.427609427609422,31,MODERADO,85.71428571428571,0.4,MEDIO_RIESGO
ES182300446E,0.6295495204839929,0.6817747169190759,5.272652387098E-4,true,377.14,2268.0,0.4372838342139262,16.628747795414462,0,ACTIVO,87.5,0.2,RIESGO_CONTRATO
ES182243358C,,0.2319427311585574,0.7209441499436497,false,243.7,2700.0,0.0,9.025925925925925,0,ACTIVO,89.8876404494382,0.2,BAJO_RIESGO
ES182251027X,0.4251443780873025,0.5050039259331599,0.6832688314232291,false,567.86,2430.0,0.5378057118145638,23.368724279835394,0,ACTIVO,88.46153846153845,0.2,BAJO_RIESGO
ES182334283W,0.6449911250768089,0.0828844154411286,0.2910973802776635,false,319.68,3780.0,0.3396576402652003,8.457142857142857,31,MODERADO,87.5,0.4,MEDIO_RIESGO
ES182241666Z,,0.1139362493973951,0.7121551551910698,false,235.93,1620.0,0.0,14.56358024691358,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182427569Q,,0.5813363892074747,0.4507472818545589,false,368.28,2430.0,0.0,15.155555555555555,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182168866D,,0.3312849371997635,0.6594055320683344,false,245.43,1080.0,0.0,22.725,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182408009Y,,0.3557067764656225,0.5656079814115492,false,250.56,1890.0,0.0,13.257142857142856,31,MODERADO,89.6103896103896,0.4,MEDIO_RIESGO
ES182353118Z,,0.6027914440499174,0.158554899794863,true,181.49,1620.0,0.0,11.203086419753088,0,ACTIVO,91.17647058823529,0.2,RIESGO_CONTRATO
ES182232642P,,0.3298283835794726,0.2955826421513093,false,383.67,810.0,0.0,47.36666666666667,0,ACTIVO,90.2439024390244,0.2,RIESGO_FINANCIERO
ES182145608B,,0.6769638086637074,0.7688075728291359,false,341.82,2160.0,0.0,15.825,0,ACTIVO,89.77272727272727,0.2,BAJO_RIESGO
ES182306822H,,0.6984805016924385,0.7662336700704004,false,559.33,3780.0,0.0,14.797089947089948,93,POCO_ACTIVO,66.66666666666666,0.7,ALTO_RIESGO
ES182139637K,,0.3639879138281361,0.5549467685334323,false,287.17,1242.0,0.0,23.12157809983897,31,MODERADO,66.66666666666666,0.4,MEDIO_RIESGO
ES182454326D,,0.5682215450964254,0.4686596550493113,false,191.86,648.0,0.0,29.608024691358025,0,ACTIVO,66.66666666666666,0.2,BAJO_RIESGO
ES182120226H,,0.2731458671852847,0.248535557339522,false,408.89,2322.0,0.0,17.609388458225666,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182288774N,,0.4779627130066504,0.4382813743111921,false,544.27,2052.0,0.0,26.523879142300196,62,MODERADO,90.32258064516128,0.4,MEDIO_RIESGO
ES182410421Y,0.3898738348722573,0.6823342869594724,0.4866531565147181,false,306.45,2052.0,0.5196204261154825,14.93421052631579,31,MODERADO,89.74358974358975,0.4,MEDIO_RIESGO
ES182111061Z,0.6513207625780415,0.2333911433076505,0.6413682574954046,false,232.63,810.0,0.5086933877936989,28.719753086419754,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182150960Z,,0.5516161813609164,0.3001077565791181,false,148.45,1350.0,0.0,10.996296296296295,0,ACTIVO,91.66666666666666,0.2,BAJO_RIESGO
ES182321310L,,0.4736103891020086,0.2418614865234661,false,453.6,1458.0,0.0,31.11111111111111,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182107115Q,0.7873267842083391,0.7553974561252184,0.6263042766749393,false,484.6,2700.0,0.723009505669499,17.94814814814815,0,ACTIVO,90.47619047619048,0.2,BAJO_RIESGO
ES182203022P,,0.655742799443522,,false,166.43,1080.0,0.0,15.410185185185185,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182340106A,,0.4098381726562846,0.5691487713619409,false,496.85,3240.0,0.0,15.334876543209877,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182181295I,,0.5928707401791719,0.7047064232963289,false,286.2,1620.0,0.0,17.666666666666668,62,MODERADO,91.17647058823529,0.4,MEDIO_RIESGO
ES182326023A,,0.8072783564941279,0.5424451438613613,false,567.49,2160.0,0.0,26.272685185185185,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182404904N,,0.6001023850319552,0.6347055309763198,false,97.09,1080.0,0.0,8.989814814814816,0,ACTIVO,83.33333333333334,0.2,BAJO_RIESGO
ES182314996L,0.3990921458375974,0.2145814567613528,0.622922000268356,false,632.77,1620.0,0.4121985342891021,39.059876543209874,31,MODERADO,90.47619047619048,0.4,MEDIO_RIESGO
ES182437124I,,0.3459261074927123,,false,207.04,810.0,0.0,25.560493827160492,0,ACTIVO,90.52631578947368,0.2,BAJO_RIESGO
ES182203395Z,,0.5902024952177423,0.7530673920730478,false,363.42,1890.0,0.0,19.228571428571428,62,MODERADO,88.88888888888889,0.4,MEDIO_RIESGO
ES182164287T,0.4818742978740538,0.7552560102840975,0.1253078784282391,false,287.28,2700.0,0.45414606219546344,10.639999999999999,31,MODERADO,87.5,0.4,MEDIO_RIESGO
ES182403788N,,0.7214318895231889,0.5971924268337128,false,469.53,2214.0,0.0,21.20731707317073,31,MODERADO,80.0,0.4,MEDIO_RIESGO
ES182296303X,,0.5973336459361303,0.375711009574066,true,280.85,3132.0,0.0,8.967113665389528,31,MODERADO,83.33333333333334,0.4,MEDIO_RIESGO
ES182250010W,,0.2069649357923128,,false,113.99,2160.0,0.0,5.277314814814814,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182227734S,,0.1383473682843906,0.3859146722745145,false,391.66,3240.0,0.0,12.088271604938273,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182245386P,0.2018856467163813,0.3214920289767345,0.6722428897082422,false,329.35,1350.0,0.39854018846711936,24.3962962962963,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182213262C,,0.496388328363693,0.746300213050371,false,271.19,2700.0,0.0,10.044074074074073,0,ACTIVO,80.0,0.2,BAJO_RIESGO
ES182186334N,0.5853015221652441,0.3235418121490615,0.7281412993111438,false,241.54,1080.0,0.5456615445418165,22.364814814814814,0,ACTIVO,88.0,0.2,BAJO_RIESGO
ES182171414Y,,0.6101084609764765,0.5406544504453575,false,318.11,2430.0,0.0,13.090946502057612,31,MODERADO,90.9090909090909,0.4,MEDIO_RIESGO
ES182285534W,0.6347048045229832,0.5225866474437176,0.6706517530862718,false,115.13,2430.0,0.6093144016843243,4.737860082304526,0,ACTIVO,84.61538461538461,0.2,BAJO_RIESGO
ES182455952D,,0.6292819075563262,0.5797274227921155,false,144.45,2430.0,0.0,5.944444444444444,0,ACTIVO,91.11111111111111,0.2,BAJO_RIESGO
ES182286135F,,0.4273989402346052,0.1538025863067176,false,539.57,3240.0,0.0,16.653395061728396,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182124808W,0.5859343208131735,0.6543741076156611,,false,382.75,3240.0,0.0,11.813271604938272,0,ACTIVO,83.33333333333334,0.2,BAJO_RIESGO
ES182324071Z,,0.451185417151676,0.22009464485041,false,166.1,2160.0,0.0,7.689814814814815,62,MODERADO,90.625,0.4,MEDIO_RIESGO
ES182196512W,,0.6513112839976943,0.4902575124990026,false,281.72,2160.0,0.0,13.042592592592595,31,MODERADO,83.33333333333334,0.4,MEDIO_RIESGO
ES182229428F,,0.499487995527436,0.4276573700350293,false,513.49,1350.0,0.0,38.03629629629629,0,ACTIVO,90.625,0.2,BAJO_RIESGO
ES182250618M,,0.4562802508064942,0.5989262182569273,false,204.23,1171.8,0.0,17.42874210616146,0,ACTIVO,89.74358974358975,0.2,BAJO_RIESGO
ES182278077Q,,0.2944961877013969,0.6971469077844458,false,209.14,1620.0,0.0,12.909876543209876,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182440417J,,0.6273668611868235,,false,134.73,1350.0,0.0,9.979999999999999,31,MODERADO,90.47619047619048,0.4,MEDIO_RIESGO
ES182439798D,0.7605903582950846,0.6744817391209069,0.6313545365850379,false,315.79,918.0,0.6888088780003431,34.39978213507626,62,MODERADO,90.10989010989012,0.4,MEDIO_RIESGO
ES182257449Z,,0.2625123033848611,0.1595195404777181,false,115.13,1080.0,0.0,10.660185185185185,0,ACTIVO,80.0,0.2,BAJO_RIESGO
ES182262336P,0.4505707149120768,0.490228318572712,0.3740208032583212,false,342.68,1890.0,0.43827327891436996,18.131216931216933,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182358554G,,0.6524774398891513,0.3217352821966848,false,142.45,1063.8,0.0,13.39067493889829,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182341569C,,0.7667484626069578,0.2176285202779586,false,567.27,2538.0,0.0,22.351063829787233,0,ACTIVO,50.0,0.2,BAJO_RIESGO
ES182359026J,0.6665107371691699,0.2787645472387393,,false,205.15,810.0,0.0,25.32716049382716,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182201836N,0.572545787137977,0.6788403031961303,,false,175.66,5400.0,0.0,3.252962962962963,31,MODERADO,83.33333333333334,0.4,MEDIO_RIESGO
ES182187582F,,0.3856796198316389,0.4686596550493113,true,205.47,1350.0,0.0,15.22,62,MODERADO,88.0,0.4,MEDIO_RIESGO
ES182434393I,0.3820328102674194,0.6490333152904921,0.8128226070575616,false,340.42,2160.0,0.6146295775384911,15.760185185185186,0,ACTIVO,90.69767441860465,0.2,BAJO_RIESGO
ES182376296N,0.3866867327065071,0.6508741281629611,0.3312508645909018,false,194.45,1080.0,0.45627057515345665,18.00462962962963,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182223763I,,0.6710251065728858,0.7238369900414456,false,389.66,2430.0,0.0,16.03539094650206,0,ACTIVO,83.33333333333334,0.2,BAJO_RIESGO
ES182207964F,0.858828821109144,0.5927493338809818,0.501075160239048,false,309.85,2160.0,0.6508844384097247,14.344907407407408,0,ACTIVO,90.47619047619048,0.2,BAJO_RIESGO
ES182233080K,,0.7196706163888204,,false,316.12,1620.0,0.0,19.51358024691358,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182169623X,,0.3237907337530483,0.5046813193144684,false,185.54,2160.0,0.0,8.589814814814813,0,ACTIVO,89.47368421052632,0.2,BAJO_RIESGO
ES182345133U,,0.4456901782399625,,false,237.92,1080.0,0.0,22.02962962962963,0,ACTIVO,90.69767441860465,0.2,BAJO_RIESGO
ES182337383F,0.731240770501047,0.4382153336386242,0.3474182272002641,false,388.26,1350.0,0.5056247771133118,28.759999999999998,31,MODERADO,90.69767441860465,0.4,MEDIO_RIESGO
ES182283244U,0.6162744702882136,0.4125171180436257,0.7338145369642702,false,144.13,1620.0,0.5875353750987031,8.896913580246913,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182320761Z,0.141850457685063,0.6472130230143975,0.5495965024956946,false,271.73,3240.0,0.44621999439838506,8.386728395061729,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182363352W,0.5000028194881251,0.6116782500786622,0.5585066276769286,false,195.91,3240.0,0.556729232414572,6.046604938271605,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182211479U,0.6147117698564325,0.51628746771283,0.5726825047161584,false,244.51,1620.0,0.5678939140951403,15.09320987654321,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182146667W,,0.3735726647989646,,true,75.49,1350.0,0.0,5.591851851851851,0,ACTIVO,90.0,0.2,RIESGO_CONTRATO
ES182112136V,0.725388469738667,0.2665197753925157,0.5046813193144684,false,508.3,1404.0,0.49886318814855035,36.2037037037037,0,ACTIVO,89.33333333333333,0.2,BAJO_RIESGO
ES182269535O,0.483907209463097,0.5777823096127145,0.6817058776720116,false,316.17,2106.0,0.581131798915941,15.012820512820513,0,ACTIVO,91.11111111111111,0.2,BAJO_RIESGO
ES182320781W,,0.7424387461566216,,false,298.84,864.0,0.0,34.58796296296296,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182261946Q,0.5495902317079416,0.5027025036401807,0.520897599048938,false,90.45,1080.0,0.5243967781323534,8.375,31,MODERADO,85.71428571428571,0.4,MEDIO_RIESGO
ES182430510S,0.421249686165572,0.7170071263267128,0.6848276586890367,false,51.3,810.0,0.6076948237271071,6.333333333333332,0,ACTIVO,89.65517241379311,0.2,BAJO_RIESGO
ES182181278W,0.1598622385266593,0.7346187210115154,0.4118485559242397,false,315.41,2052.0,0.4354431718208048,15.370857699805068,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182329834O,0.6573247286083255,0.5643438323275315,0.3031463744186309,false,479.84,2430.0,0.5082716451181627,19.74650205761317,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182284328P,0.3534691740050168,0.507715060840398,0.2750003523983893,false,315.79,2700.0,0.3787281957479347,11.695925925925927,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182369898O,,0.6583396345446277,0.2431864804420123,false,498.53,2430.0,0.0,20.515637860082304,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182391508K,,0.5641664041842266,0.520897599048938,false,188.19,1890.0,0.0,9.957142857142857,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182447954T,0.2077694541256656,0.6962606746419324,0.6528965519806539,false,208.22,1890.0,0.5189755602494173,11.016931216931217,0,ACTIVO,88.88888888888889,0.2,BAJO_RIESGO
ES182306221Z,,0.3638208723209208,,false,277.56,3240.0,0.0,8.566666666666666,0,ACTIVO,83.33333333333334,0.2,BAJO_RIESGO
ES182125912O,,0.6271572390013204,0.2567055724393002,false,140.78,1890.0,0.0,7.4486772486772495,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182157876Z,,0.5832511554458952,,false,193.86,810.0,0.0,23.933333333333334,0,ACTIVO,0.0,0.6,MEDIO_RIESGO
ES182361369L,0.4279638719973765,0.6305971072526092,0.4938628816996244,false,185.71,1620.0,0.5174746203165367,11.463580246913581,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182309631F,0.3650258368279557,0.5486612805275137,,false,783.49,2430.0,0.0,32.242386831275724,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182325614L,0.3271725576944767,0.0346801410082532,0.5937175866150576,false,229.61,2538.0,0.31852342843926246,9.04688731284476,0,ACTIVO,91.66666666666666,0.2,BAJO_RIESGO
ES182424149F,0.2328830383671259,0.3046219060005349,0.3556387169923543,false,152.44,1890.0,0.2977145537866717,8.065608465608467,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182117247M,,0.1965217031029585,0.4686596550493113,false,322.06,1350.0,0.0,23.856296296296296,0,ACTIVO,80.0,0.2,BAJO_RIESGO
ES182405891B,,0.7671315130040345,0.6075573001388961,false,340.85,2700.0,0.0,12.624074074074073,0,ACTIVO,89.58333333333334,0.2,BAJO_RIESGO
ES182250793H,0.8458392267062732,0.5261316804495348,0.5867400085415683,false,114.32,1458.0,0.652903638565792,7.840877914951988,0,ACTIVO,80.0,0.2,BAJO_RIESGO
ES182180727L,0.2531180771207088,0.6972586600566475,,false,216.49,810.0,0.0,26.727160493827164,0,ACTIVO,90.36144578313254,0.2,BAJO_RIESGO
ES182185151W,,0.5753264952349175,0.2678689358444539,false,438.64,2430.0,0.0,18.051028806584362,31,MODERADO,86.66666666666667,0.4,MEDIO_RIESGO
ES182101579Q,,0.3738080936005313,0.3031463744186309,false,312.5,1728.0,0.0,18.08449074074074,0,ACTIVO,90.9090909090909,0.2,BAJO_RIESGO
ES182393599V,,0.4280680267803472,0.5549467685334323,false,102.38,810.0,0.0,12.639506172839507,62,MODERADO,83.33333333333334,0.4,MEDIO_RIESGO
ES182171008W,,0.5943899935834603,,true,523.64,2052.0,0.0,25.51851851851852,62,MODERADO,75.0,0.4,MEDIO_RIESGO
ES182234293H,0.7491371594577326,0.1509176139440432,0.7713615919194317,false,212.44,810.0,0.5571387884404025,26.227160493827164,31,MODERADO,75.0,0.4,MEDIO_RIESGO
ES182182672H,0.5113795154255054,0.3728565111706297,0.6058362647264226,false,578.29,1620.0,0.4966907637741859,35.696913580246914,31,MODERADO,89.47368421052632,0.4,MEDIO_RIESGO
ES182279671D,0.1680282595903187,0.5509670575733102,,false,216.38,1350.0,0.0,16.028148148148148,31,MODERADO,75.0,0.4,MEDIO_RIESGO
ES182164852L,0.3817698998509984,0.2476036046102311,0.6195277080511546,false,436.54,1080.0,0.4163004041707947,40.42037037037037,0,ACTIVO,75.0,0.2,RIESGO_FINANCIERO
ES182273142B,,0.5396681386739741,0.3859146722745145,false,104.0,1350.0,0.0,7.703703703703704,0,ACTIVO,89.1891891891892,0.2,BAJO_RIESGO
ES182205267D,,0.3899055270484476,0.6296742509538716,false,55.46,1350.0,0.0,4.108148148148148,31,MODERADO,83.33333333333334,0.4,MEDIO_RIESGO
ES182454197X,,0.6796359528367194,,false,277.67,972.0,0.0,28.56687242798354,31,MODERADO,90.9090909090909,0.4,MEDIO_RIESGO
ES182450891J,,0.4985312928437539,0.4471785780453068,false,844.99,4590.0,0.0,18.409368191721136,0,ACTIVO,90.12345679012346,0.2,BAJO_RIESGO
ES182382785A,0.1774082569467523,0.7777466105103851,0.6832688314232291,false,486.92,2430.0,0.5461412329601222,20.037860082304526,0,ACTIVO,90.0,0.2,BAJO_RIESGO
ES182206239T,,0.6868482516682406,0.6212263380626669,false,500.31,2700.0,0.0,18.529999999999998,0,ACTIVO,85.71428571428571,0.2,BAJO_RIESGO
ES182369766P,0.5112204854856475,0.6866789026147037,0.2340151665320674,false,295.92,2430.0,0.47730485154413943,12.177777777777779,31,MODERADO,90.0,0.4,MEDIO_RIESGO
ES182269891N,,0.6695317576425109,0.2314393514998941,false,238.25,1620.0,0.0,14.70679012345679,0,ACTIVO,90.14084507042254,0.2,BAJO_RIESGO
ES182412509I,0.3274333546386479,0.5859700451866221,0.6690566947824041,false,374.98,1188.0,0.527486698202558,31.563973063973066,31,MODERADO,88.0,0.4,MEDIO_RIESGO
ES182196816X,,0.4472357834160687,0.4118485559242397,false,295.22,2106.0,0.0,14.018043684710351,31,MODERADO,88.88888888888889,0.4,MEDIO_RIESGO
ES182313565M,,0.6646365566979385,0.7076993447402619,false,332.15,972.0,0.0,34.17181069958847,93,POCO_ACTIVO,89.28571428571429,0.7,ALTO_RIESGO
ES182265549Y,,0.3451101772469102,0.5656079814115492,false,379.57,1890.0,0.0,20.083068783068782,0,ACTIVO,87.5,0.2,BAJO_RIESGO
ES182306585C,,0.6320578633107976,0.3774042489507649,false,284.2,5940.0,0.0,4.784511784511785,0,ACTIVO,89.47368421052632,0.2,BAJO_RIESGO
ES182214730G,,0.0335213315480106,,true,287.55,2160.0,0.0,13.3125,31,MODERADO,91.42857142857143,0.4,MEDIO_RIESGO
ES182110987S,0.1897629125858689,0.7077599385630756,0.1428725230413196,false,279.56,1350.0,0.34679845806342136,20.708148148148148,0,ACTIVO,90.69767441860465,0.2,BAJO_RIESGO
ES182205704B,,0.5896893671196589,0.5190973382084597,true,300.4,1728.0,0.0,17.384259259259256,31,MODERADO,85.71428571428571,0.4,MEDIO_RIESGO
ES182387675E,,0.3082423153139959,,false,544.0,1890.0,0.0,28.78306878306878,62,MODERADO,80.0,0.4,MEDIO_RIESGO
ES182347258X,,0.7206489622138568,0.5744466170995097,false,175.45,1188.0,0.0,14.768518518518517,31,MODERADO,83.33333333333334,0.4,MEDIO_RIESGO
