CLIENT_ID,TOTAL_TRANSACCIONES,DIAS_CON_ACTIVIDAD,GASTO_PROMEDIO_DIARIO,GASTO_VARIABILIDAD,DIAS_DESDE_ULTIMA_ACTIVIDAD,SEGMENTO_ACTIVIDAD,GASTO_TOTAL,SALDO_PROMEDIO,LIMITE_MAXIMO,GASTO_POR_TRANSACCION,PORCENTAJE_USO_LIMITE,TOTAL_INCOME,AMOUNT_PRODUCT,NUMBER_OF_PRODUCTS,NAME_PRODUCT_TYPE,RENTABILIDAD_ESTIMADA,RANK_VALOR,SEGMENTO_VALOR,CLIENTE_DIGITAL,TASA_RETENCION,OWN_INSURANCE_CAR,SCORE_PROMEDIO,RATIO_DEUDA_INGRESO,NON_COMPLIANT_CONTRACT,CAR_AGE,OPORTUNIDAD_CROSS_SELLING,OPORTUNIDAD_ENGAGEMENT,OPORTUNIDAD_UP_SELLING
ES182420988O,16,16,262.3725,330.0991026242473,0,ACTIVO,4197.96,1274.594375,2160.0,262.3725,59.00899884259259,1620.0,1784.48,,PRODUCT 1,-2577.96,0.2638940167227712,B - VALOR MEDIO,NO,87.5,false,0.0,12.523456790123458,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182421026I,27,27,0.0,0.0,31,MODERADO,0.0,0.0,5400.0,0.0,0.0,3510.0,23561.93,4.0,PRODUCT 1,3510.0,0.6871755890976219,C - BAJO VALOR,NO,88.88888888888889,false,0.0,17.752421652421653,false,19.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182421056L,17,17,127.05882352941177,371.15974838811576,0,ACTIVO,2160.0,577.0570588235295,2700.0,127.05882352941177,21.37248366013072,1890.0,11307.6,5.0,PRODUCT 1,-270.0,0.44701922032794006,B - VALOR MEDIO,NO,88.23529411764706,false,0.0,19.383068783068783,false,19.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182421159A,7,7,0.0,0.0,0,ACTIVO,0.0,0.0,1620.0,0.0,0.0,1350.0,1620.0,2.0,PRODUCT 1,1350.0,0.6871755890976219,C - BAJO VALOR,NO,85.71428571428571,false,0.0,12.6,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182421306Q,12,12,44.17166666666666,153.01514184332652,62,MODERADO,530.06,0.0,540.0,44.17166666666666,0.0,2430.0,6993.65,1.0,PRODUCT 1,1899.94,0.6502551851449668,C - BAJO VALOR,SI,83.33333333333334,false,0.42321962442188327,15.677777777777779,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182421376L,96,96,0.0,0.0,0,ACTIVO,0.0,104.28416666666668,1620.0,0.0,6.437294238683128,2700.0,8744.54,0.0,PRODUCT 1,2700.0,0.6871755890976219,C - BAJO VALOR,NO,89.58333333333334,false,0.6525329279128899,10.505925925925927,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182421413B,42,42,200.03976190476186,480.5426800642754,0,ACTIVO,8401.669999999998,3284.189523809523,5400.0,200.03976190476186,60.81832451499116,2700.0,5970.24,5.0,PRODUCT 1,-5701.669999999998,0.10889347377565425,A - ALTO VALOR,NO,90.47619047619048,false,0.0,23.27592592592593,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182421538W,39,39,242.30769230769232,363.9067371735839,31,MODERADO,9450.0,3550.014615384615,5400.0,242.30769230769232,65.74101139601139,2160.0,6101.95,2.0,PRODUCT 1,-7290.0,0.08880443044847432,A - ALTO VALOR,NO,89.74358974358975,false,0.0,12.039814814814815,false,14.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182421548Q,78,78,27.68128205128205,244.47446355029624,0,ACTIVO,2159.14,184.87141025641026,2160.0,27.68128205128205,8.55886158594492,1620.0,10932.95,6.0,PRODUCT 1,-539.1399999999999,0.45574980996850906,B - VALOR MEDIO,NO,89.74358974358975,false,0.0,19.826543209876544,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182421637E,96,96,9.651145833333333,62.09108258492505,0,ACTIVO,926.5100000000001,171.1251041666667,2160.0,9.651145833333334,7.922458526234569,1350.0,5363.17,1.0,PRODUCT 1,423.4899999999999,0.6054729069388641,C - BAJO VALOR,NO,89.58333333333334,false,0.0,14.383703703703704,false,6.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182421700Z,13,13,378.0,983.9268265475843,31,MODERADO,4914.0,3013.3500000000004,9720.0,378.0,31.001543209876548,2484.0,6533.89,1.0,PRODUCT 1,-2430.0,0.2256922575741123,B - VALOR MEDIO,NO,84.61538461538461,false,0.0,8.547906602254429,false,9.0,ALTA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182421821F,85,85,74.93011764705882,219.20114497492784,0,ACTIVO,6369.0599999999995,933.3341176470593,1350.0,74.93011764705882,69.13586056644884,1620.0,12150.0,4.0,PRODUCT 1,-4749.0599999999995,0.16464328374416332,A - ALTO VALOR,SI,89.41176470588236,false,0.0,24.786419753086424,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182421904F,96,96,15.75,96.88897607163844,0,ACTIVO,1512.0,835.3220833333334,2160.0,15.75,38.67231867283951,1350.0,2970.0,,PRODUCT 1,-162.0,0.539602562710392,C - BAJO VALOR,NO,89.58333333333334,false,0.0,14.816296296296297,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182421937C,11,11,0.0,0.0,62,MODERADO,0.0,0.0,1080.0,0.0,0.0,1512.0,9062.28,,PRODUCT 1,1512.0,0.6871755890976219,C - BAJO VALOR,NO,81.81818181818183,false,0.0,28.935846560846564,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182422029B,76,76,13.00263157894737,52.792580220290326,0,ACTIVO,988.2,206.3076315789474,540.0,13.00263157894737,38.205116959064334,2160.0,4776.19,1.0,PRODUCT 1,1171.8,0.6009773048105115,C - BAJO VALOR,NO,89.47368421052632,false,0.6019498422728025,21.94259259259259,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182422221P,5,5,0.0,0.0,0,ACTIVO,0.0,0.0,1080.0,0.0,0.0,2700.0,15120.0,3.0,PRODUCT 1,2700.0,0.6871755890976219,C - BAJO VALOR,NO,80.0,false,0.0,29.054074074074077,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182422241V,34,34,267.8841176470588,639.9326981758726,62,MODERADO,9108.060000000001,745.3179411764706,4860.0,267.8841176470589,15.335760106511742,1350.0,4050.0,,PRODUCT 2,-7758.060000000001,0.09527636008252796,A - ALTO VALOR,NO,91.17647058823529,false,0.0,15.0,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182422258Z,16,16,0.0,0.0,31,MODERADO,0.0,0.0,2160.0,0.0,0.0,1620.0,4238.89,,PRODUCT 1,1620.0,0.6871755890976219,C - BAJO VALOR,NO,87.5,false,0.0,13.773456790123456,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182422431E,109,95,528.7652293577981,1819.4163270017018,31,MODERADO,57635.40999999999,918.5531192660551,8100.0,528.765229357798,11.340161966247592,6912.0,32248.26,,PRODUCT 1,-50723.40999999999,8.904332717993268E-4,A - ALTO VALOR,NO,89.47368421052632,false,0.0,11.79369212962963,false,6.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182422497J,25,25,426.41280000000006,715.421559009791,0,ACTIVO,10660.32,2620.998,4320.0,426.4128,60.67125,1890.0,1706.56,4.0,PRODUCT 1,-8770.32,0.07025735693343468,A - ALTO VALOR,NO,88.0,false,0.688296209015816,6.651322751322751,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182422515S,30,30,0.0,0.0,0,ACTIVO,0.0,0.0,1890.0,0.0,0.0,1080.0,7351.34,3.0,PRODUCT 1,1080.0,0.6871755890976219,C - BAJO VALOR,NO,90.0,false,0.0,28.985185185185188,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182422522A,96,96,12.9375,99.87727337508822,0,ACTIVO,1242.0,136.60635416666668,2160.0,12.9375,6.324368248456791,1350.0,6645.67,4.0,PRODUCT 1,108.0,0.5676186339450537,C - BAJO VALOR,NO,89.58333333333334,false,0.0,23.68,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182422716V,12,12,144.0,449.0499061149197,31,MODERADO,1728.0,1628.5933333333332,1620.0,144.0,100.5304526748971,1890.0,9703.8,0.0,PRODUCT 1,162.0,0.5038332066456727,C - BAJO VALOR,NO,83.33333333333334,false,0.0,16.562962962962963,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182422721E,14,14,177.42857142857142,573.6090486205222,31,MODERADO,2484.0,2015.2992857142858,2160.0,177.42857142857142,93.30089285714286,2484.0,3815.75,2.0,PRODUCT 1,0.0,0.4097947659897926,B - VALOR MEDIO,NO,85.71428571428571,false,0.0,6.828099838969405,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182422758N,25,25,218.9008,675.9464784404161,31,MODERADO,5472.5199999999995,1600.838,5400.0,218.90079999999998,29.64514814814815,1890.0,8100.0,3.0,PRODUCT 1,-3582.5199999999995,0.20004343576935607,B - VALOR MEDIO,NO,88.0,false,0.5291893811360762,13.825925925925924,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182422818P,96,96,45.07916666666667,310.5893473472875,0,ACTIVO,4327.6,746.4394791666667,2160.0,45.07916666666667,34.557383294753095,1890.0,8100.0,1.0,PRODUCT 1,-2437.6000000000004,0.2558149636225432,B - VALOR MEDIO,SI,89.58333333333334,false,0.5267810737142224,18.15714285714286,false,9.0,ALTA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182422822Y,96,96,155.74541666666667,528.2749410515157,0,ACTIVO,14951.560000000001,1897.9067708333332,3240.0,155.74541666666667,58.57736947016461,3078.0,6410.45,9.0,PRODUCT 1,-11873.560000000001,0.031599522206537084,A - ALTO VALOR,NO,89.58333333333334,false,0.0,16.11760883690708,false,18.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182422932D,6,6,0.0,0.0,0,ACTIVO,0.0,0.0,2700.0,0.0,0.0,2700.0,3056.4,1.0,PRODUCT 1,2700.0,0.6871755890976219,C - BAJO VALOR,NO,83.33333333333334,false,0.559906714648716,8.235925925925926,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182422977I,20,20,140.10999999999999,298.95800426780596,31,MODERADO,2802.2,1734.8174999999999,2160.0,140.10999999999999,80.315625,2160.0,5940.0,4.0,PRODUCT 1,-642.1999999999998,0.37363448800086874,B - VALOR MEDIO,NO,90.0,false,0.4445145014548058,10.727314814814815,false,7.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182422990A,14,14,685.3871428571427,1356.020477247407,31,MODERADO,9595.419999999998,3089.554285714286,9180.0,685.3871428571427,33.65527544351074,3510.0,4179.17,,PRODUCT 1,-6085.419999999998,0.0863068737105006,A - ALTO VALOR,NO,85.71428571428571,false,0.0,8.627635327635327,false,15.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182422998Q,96,96,59.203125,167.25427629062284,0,ACTIVO,5683.5,701.0207291666667,1080.0,59.203125,64.90932677469135,1620.0,7680.96,2.0,PRODUCT 1,-4063.5,0.1905310022803779,A - ALTO VALOR,NO,89.58333333333334,false,0.0,23.253086419753085,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182423188K,25,25,1678.0972,3327.4053475963324,31,MODERADO,41952.43000000001,6125.1544,10800.0,1678.0972000000004,56.7143925925926,3780.0,8741.52,2.0,PRODUCT 1,-38172.43000000001,0.0019546096210229123,A - ALTO VALOR,NO,88.0,false,0.0,15.495767195767197,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182423219G,79,79,0.0,0.0,31,MODERADO,0.0,0.0,1080.0,0.0,0.0,1350.0,6534.0,2.0,PRODUCT 1,1350.0,0.6871755890976219,C - BAJO VALOR,NO,89.87341772151899,false,0.0,13.86814814814815,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182423266M,3,3,0.0,0.0,0,ACTIVO,0.0,0.0,540.0,0.0,0.0,2430.0,13914.18,2.0,PRODUCT 1,2430.0,0.6871755890976219,C - BAJO VALOR,NO,66.66666666666666,false,0.5362283997323268,16.80658436213992,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182423273R,78,78,149.19230769230768,374.49843644680135,0,ACTIVO,11637.0,2908.577307692307,5400.0,149.19230769230768,53.862542735042716,2430.0,12938.4,2.0,PRODUCT 1,-9207.0,0.05722662612661527,A - ALTO VALOR,NO,89.74358974358975,false,0.0,16.264609053497946,false,23.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182423355D,7,7,498.3342857142857,394.17569237829053,0,ACTIVO,3488.34,1630.7557142857145,3240.0,498.3342857142857,50.33196649029983,2160.0,4454.95,,PRODUCT 1,-1328.3400000000001,0.3097187533934195,B - VALOR MEDIO,NO,85.71428571428571,false,0.0,10.102314814814815,false,14.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182423401K,10,10,396.37600000000003,376.2396676824199,0,ACTIVO,3963.76,1269.237,3510.0,396.37600000000003,36.160598290598294,2700.0,2587.68,2.0,PRODUCT 1,-1263.7600000000002,0.2773808231078293,B - VALOR MEDIO,SI,90.0,false,0.6653043474013073,6.874074074074074,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182423467G,8,8,527.76,572.9925127409109,31,MODERADO,4222.08,3357.4425,4050.0,527.76,82.89981481481482,1620.0,15460.2,5.0,PRODUCT 1,-2602.08,0.2626778151808014,B - VALOR MEDIO,NO,87.5,false,0.5948556390676633,28.000000000000004,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182423498S,2,2,0.0,0.0,0,ACTIVO,0.0,0.0,2700.0,0.0,0.0,1026.0,3234.6,0.0,PRODUCT 1,1026.0,0.6871755890976219,C - BAJO VALOR,NO,50.0,false,0.0,13.504873294346979,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182423502I,81,81,3.993333333333333,35.94,0,ACTIVO,323.46,6.30716049382716,324.0,3.993333333333333,1.9466544734034446,2430.0,8555.33,4.0,PRODUCT 1,2106.54,0.6646324248018243,C - BAJO VALOR,NO,90.12345679012346,false,0.5407406159372316,15.57119341563786,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182423680P,47,47,0.0,0.0,31,MODERADO,0.0,0.0,5400.0,0.0,0.0,1944.0,9238.75,2.0,PRODUCT 1,1944.0,0.6871755890976219,C - BAJO VALOR,NO,91.48936170212765,false,0.0,33.075102880658434,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182423801M,96,96,1.25375,7.017228310230095,0,ACTIVO,120.35999999999999,55.92968749999999,810.0,1.25375,6.904899691358024,1350.0,13770.0,1.0,PRODUCT 1,1229.64,0.6775762840699315,C - BAJO VALOR,NO,89.58333333333334,false,0.0,28.163703703703703,false,22.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182423805L,95,95,0.0,0.0,31,MODERADO,0.0,104.1810526315789,1080.0,0.0,9.64639376218323,1674.0,6475.09,2.0,PRODUCT 1,1674.0,0.6871755890976219,C - BAJO VALOR,NO,89.47368421052632,false,0.4667341004104026,13.986857825567503,false,3.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182423821F,17,17,501.31058823529406,699.7557486050989,31,MODERADO,8522.28,2163.4535294117645,4320.0,501.3105882352942,50.07994281045751,1350.0,6101.95,1.0,PRODUCT 1,-7172.280000000001,0.10672168530785102,A - ALTO VALOR,NO,88.23529411764706,false,0.33843735036724126,23.19185185185185,false,15.0,ALTA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182423824E,14,14,327.4121428571429,1080.8412499969895,0,ACTIVO,4583.77,2788.9835714285714,4050.0,327.4121428571429,68.86379188712522,1620.0,4851.9,3.0,PRODUCT 1,-2963.7700000000004,0.24265392550765555,B - VALOR MEDIO,SI,85.71428571428571,false,0.4217841794406955,16.34320987654321,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182423842A,96,96,17.420625,154.57483172824672,0,ACTIVO,1672.38,112.46177083333335,1620.0,17.420625,6.942084619341565,2430.0,5886.43,,PRODUCT 1,757.6199999999999,0.5118471060918667,C - BAJO VALOR,NO,89.58333333333334,false,0.0,19.202057613168723,false,7.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182423892Q,7,7,0.0,0.0,0,ACTIVO,0.0,0.0,1620.0,0.0,0.0,2430.0,16200.0,1.0,PRODUCT 1,2430.0,0.6871755890976219,C - BAJO VALOR,NO,85.71428571428571,false,0.5723126957584804,18.333333333333332,false,10.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182423963I,13,13,268.1569230769231,452.77258468213773,31,MODERADO,3486.04,2146.676923076923,2700.0,268.1569230769231,79.5065527065527,2160.0,5562.0,4.0,PRODUCT 1,-1326.04,0.3098707785861657,B - VALOR MEDIO,SI,84.61538461538461,false,0.24984639314345244,27.805092592592594,false,8.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182424021Z,5,5,0.0,0.0,0,ACTIVO,0.0,0.0,2700.0,0.0,0.0,2160.0,16078.61,0.0,PRODUCT 1,2160.0,0.6871755890976219,C - BAJO VALOR,NO,80.0,false,0.0,21.8375,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182424068N,86,86,35.03720930232558,142.85795005282992,0,ACTIVO,3013.2000000000003,441.4248837209303,1080.0,35.037209302325586,40.87267441860466,2700.0,4628.99,1.0,PRODUCT 1,-313.2000000000003,0.3512867846671734,B - VALOR MEDIO,NO,89.53488372093024,false,0.5157212640570661,11.99,false,1.0,ALTA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182424074G,78,78,27.0,102.60553641931854,0,ACTIVO,2106.0,858.6769230769233,1350.0,27.0,63.60569800569803,2430.0,8757.5,3.0,PRODUCT 1,324.0,0.4620262786404604,B - VALOR MEDIO,NO,89.74358974358975,false,0.0,10.990946502057612,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182424180U,29,29,0.0,0.0,62,MODERADO,0.0,0.0,5400.0,0.0,0.0,1620.0,2916.0,5.0,PRODUCT 1,1620.0,0.6871755890976219,C - BAJO VALOR,SI,89.65517241379311,false,0.0,19.480246913580245,false,8.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182424288W,5,5,0.0,0.0,31,MODERADO,0.0,0.0,2700.0,0.0,0.0,3780.0,7680.96,4.0,PRODUCT 1,3780.0,0.6871755890976219,C - BAJO VALOR,NO,80.0,false,0.0,7.339947089947089,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182424333Z,96,96,0.0,0.0,0,ACTIVO,0.0,0.0,810.0,0.0,0.0,4590.0,18900.0,1.0,PRODUCT 1,4590.0,0.6871755890976219,C - BAJO VALOR,NO,89.58333333333334,false,0.5608808582465742,10.86230936819172,false,5.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182424581W,14,14,264.2142857142857,492.6671803047677,31,MODERADO,3699.0,2894.519285714286,3240.0,264.2142857142857,89.33701499118168,1890.0,9046.08,0.0,PRODUCT 1,-1809.0,0.29379954392442176,B - VALOR MEDIO,NO,85.71428571428571,false,0.0,14.077248677248678,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182424583I,11,11,192.85818181818183,178.92290735499364,31,MODERADO,2121.44,848.4,2160.0,192.85818181818183,39.27777777777778,1350.0,611.28,6.0,PRODUCT 1,-771.44,0.46048430882832014,B - VALOR MEDIO,NO,90.9090909090909,false,0.0,5.488148148148149,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182424660B,18,18,28.650555555555556,105.90380265750736,0,ACTIVO,515.71,25.91611111111111,9180.0,28.650555555555556,0.2823105785524086,1890.0,15274.66,8.0,PRODUCT 1,1374.29,0.6513410793788685,C - BAJO VALOR,NO,88.88888888888889,false,0.5604737230204644,23.711640211640212,true,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182424663J,40,40,127.30499999999999,353.3912598501292,31,MODERADO,5092.2,1415.0627500000005,1890.0,127.30499999999999,74.871044973545,918.0,5400.0,,PRODUCT 1,-4174.2,0.21839504832229342,B - VALOR MEDIO,NO,90.0,false,0.0,28.782135076252725,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182424790Z,6,6,0.0,0.0,31,MODERADO,0.0,0.0,1080.0,0.0,0.0,3456.0,10800.0,2.0,PRODUCT 1,3456.0,0.6871755890976219,C - BAJO VALOR,NO,83.33333333333334,false,0.0,11.90306712962963,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182424870F,6,6,140.19833333333335,328.37155177735275,0,ACTIVO,841.19,146.60166666666666,1080.0,140.19833333333335,13.574228395061727,2160.0,11307.6,,PRODUCT 1,1318.81,0.6119014008035617,C - BAJO VALOR,NO,83.33333333333334,false,0.0,16.960185185185182,false,0.0,BAJA_OPORTUNIDAD,MANTENIMIENTO,NO_APLICA
ES182424881A,15,15,6.84,26.49120608805873,0,ACTIVO,102.6,0.0,1620.0,6.84,0.0,3240.0,12928.84,3.0,PRODUCT 1,3137.4,0.6795091758062765,C - BAJO VALOR,NO,86.66666666666667,false,0.0,16.515123456790125,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182424941C,13,13,643.8461538461538,1031.3061173542546,0,ACTIVO,8370.0,3601.0384615384614,9180.0,643.8461538461538,39.22699849170437,1080.0,2047.68,3.0,PRODUCT 1,-7290.0,0.10950157454663915,A - ALTO VALOR,NO,84.61538461538461,false,0.0,10.72962962962963,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182424942B,94,94,60.03191489361702,270.0625356543104,0,ACTIVO,5643.0,854.7034042553191,2160.0,60.03191489361702,39.56960204885737,1458.0,1958.42,,PRODUCT 1,-4185.0,0.1923553045933326,A - ALTO VALOR,NO,90.42553191489363,false,0.0,9.659122085048013,false,14.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182425150Y,7,7,154.28571428571428,408.2016308499654,0,ACTIVO,1080.0,0.0,0.0,154.28571428571428,0.0,810.0,3105.22,1.0,PRODUCT 1,-270.0,0.5840807905310023,C - BAJO VALOR,NO,85.71428571428571,false,0.3685340124387402,20.986419753086423,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182425204L,88,88,39.36477272727273,194.28001538233224,0,ACTIVO,3464.1000000000004,597.5709090909089,1080.0,39.36477272727273,55.33063973063972,486.0,1998.0,0.0,PRODUCT 1,-2978.1000000000004,0.3117819524378326,B - VALOR MEDIO,NO,89.77272727272727,false,0.0,28.611111111111114,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182425271J,95,95,8.958315789473684,48.3441667288591,31,MODERADO,851.0400000000001,339.3022105263158,1620.0,8.958315789473685,20.944580896686162,1458.0,9810.72,2.0,PRODUCT 1,606.9599999999999,0.6111629927245086,C - BAJO VALOR,NO,89.47368421052632,false,0.2929532239122619,24.166666666666668,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182425321S,44,44,218.45454545454547,591.4204994656177,0,ACTIVO,9612.0,2226.626363636364,5130.0,218.45454545454547,43.40402268297006,2160.0,7020.0,3.0,PRODUCT 1,-7452.0,0.08595938755565208,A - ALTO VALOR,NO,90.9090909090909,false,0.0,16.59259259259259,true,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182425324Q,7,7,177.86857142857144,221.2237028009259,0,ACTIVO,1245.08,449.3185714285715,540.0,177.8685714285714,83.20714285714287,2160.0,4860.0,0.0,PRODUCT 1,914.9200000000001,0.5673145835595613,C - BAJO VALOR,NO,85.71428571428571,false,0.353379403028546,11.014814814814814,false,18.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182425393G,89,89,27.303370786516854,129.0063779690388,0,ACTIVO,2430.0,54.50539325842696,1080.0,27.303370786516854,5.046795672076571,2160.0,1899.07,5.0,PRODUCT 1,-270.0,0.41574546639157345,B - VALOR MEDIO,NO,89.8876404494382,false,0.0,6.644907407407407,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182425477V,6,6,653.165,1033.887945258092,0,ACTIVO,3918.99,3542.0716666666667,4050.0,653.165,87.4585596707819,1620.0,14040.0,5.0,PRODUCT 1,-2298.99,0.27976979042241285,B - VALOR MEDIO,NO,83.33333333333334,false,0.0,23.93024691358025,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,NO_APLICA
ES182425547F,96,96,0.0,0.0,0,ACTIVO,0.0,0.0,1080.0,0.0,0.0,1080.0,1563.84,2.0,PRODUCT 1,1080.0,0.6871755890976219,C - BAJO VALOR,NO,89.58333333333334,false,0.0,15.35,false,9.0,BAJA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
ES182425648H,96,96,18.84375,121.26259701247754,0,ACTIVO,1809.0,237.498125,1620.0,18.84375,14.660378086419753,2160.0,23139.65,0.0,PRODUCT 1,351.0,0.49379954392442177,B - VALOR MEDIO,NO,89.58333333333334,false,0.6691909666690662,39.77268518518519,false,9.0,MEDIA_OPORTUNIDAD,SEGURO_AUTOMOVIL,PRODUCTOS_PREMIUM
